round,w1_update_norm,w1_clipped_norm,w1_grad_norm_before,w1_grad_norm_after,w3_update_norm,w3_clipped_norm,w3_grad_norm_before,w3_grad_norm_after,w2_update_norm,w2_clipped_norm,w2_grad_norm_before,w2_grad_norm_after,rejected_clients,scenario
14.0,1.3675597391708187,1.0000000117579475,1.3675597391708187,1.0000000117579475,2.595038988501774,0.9999999913852662,2.595038988501774,0.9999999913852662,0.4933550795204266,0.4933550795204266,0.4933550795204266,0.4933550795204266,w1,label_flip_defended
15.0,1.297364459254398,1.000000009080395,1.297364459254398,1.000000009080395,2.5499311519513537,1.000000010477379,2.5499311519513537,1.000000010477379,0.4375919459361342,0.4375919459361342,0.4375919459361342,0.4375919459361342,w1,label_flip_defended
16.0,1.2778048875029908,1.0000000619329492,1.2778048875029908,1.0000000619329492,2.536700642708809,0.9999999540159468,2.536700642708809,0.9999999540159468,0.5140606348241576,0.5140606348241576,0.5140606348241576,0.5140606348241576,w3,label_flip_defended
17.0,1.3895085949512311,1.0000000295694913,1.3895085949512311,1.0000000295694913,2.5781856497219766,1.0000000034924597,2.5781856497219766,1.0000000034924597,0.5390035352558074,0.5390035352558074,0.5390035352558074,0.5390035352558074,w1,label_flip_defended
18.0,1.3343227594007905,1.0000000002328306,1.3343227594007905,1.0000000002328306,2.5633852504634422,0.9999999775318428,2.5633852504634422,0.9999999775318428,0.506126389490325,0.506126389490325,0.506126389490325,0.506126389490325,w1,label_flip_defended
19.0,1.3883812700213785,1.000000015599653,1.3883812700213785,1.000000015599653,2.5314738805980874,0.999999994179234,2.5314738805980874,0.999999994179234,0.4801261279191089,0.4801261279191089,0.4801261279191089,0.4801261279191089,w3,label_flip_defended
20.0,1.3922131471072383,0.999999993131496,1.3922131471072383,0.999999993131496,2.5842681618641867,1.0000000277068462,2.5842681618641867,1.0000000277068462,0.5095203149002538,0.5095203149002538,0.5095203149002538,0.5095203149002538,w1,label_flip_defended
1.0,1.3608145600246682,1.3608145600246682,1.3608145600246682,1.3608145600246682,2.611884790703072,2.611884790703072,2.611884790703072,2.611884790703072,0.6297003469922515,0.6297003469922515,0.6297003469922515,0.6297003469922515,,label_flip_no_defense
2.0,1.2424003951704523,1.2424003951704523,1.2424003951704523,1.2424003951704523,2.552275488351939,2.552275488351939,2.552275488351939,2.552275488351939,0.5418571901165161,0.5418571901165161,0.5418571901165161,0.5418571901165161,,label_flip_no_defense
3.0,1.3996705743870737,1.3996705743870737,1.3996705743870737,1.3996705743870737,2.5454921892134954,2.5454921892134954,2.5454921892134954,2.5454921892134954,0.5666559729410028,0.5666559729410028,0.5666559729410028,0.5666559729410028,,label_flip_no_defense
